11 0 32.4982 -30.4651 1748.67 -49.5091 15.1572 1697.33 29.5745 -4.82394 1598.27 114.985 23.617 1700.27 28.8896 183.574 1616.79 -85.5854 265.772 1476.7 143.416 268.829 1476.04 -76.4773 64.6094 1429.33 152.009 57.2264 1433.95 21.0529 37.4478 1347.5 38.5036 273.681 1333.14 -249.073 97.8819 1300.71 -244.655 204.692 1298.47 -303.38 155.188 1267.66 290.581 191.696 1279.97 277.907 74.4085 1279.25 355.674 121.438 1257.38 26.5506 280.855 1150.95 -326.396 82.0901 1102.78 -420.088 98.599 1073.42 -352.751 170.107 1122.81 341.659 53.6937 1091.24 385.21 132.319 1090.72 436.274 53.7549 1046.16 470.603 13.1789 918 8.18412 -9.34721 1083.61 144.193 241.249 976.057 -480.446 74.0612 950.049 -115.862 263.164 959.51 -122.703 22.9348 926.882 203.756 194.353 797.318 162.997 26.6829 937.134 152.597 37.6866 653.205 -150.06 45.6855 655.218 -194.642 187.235 745.701 -236.625 178.291 472.311 -187.425 260.28 402.534 -186.148 110.85 379.548 179.395 268.39 393.612 257.534 194.782 428.802 201.222 117.39 366.732
12 0 32.3926 -30.4335 1748.68 -49.5447 15.2018 1697.36 29.5098 -4.78043 1598.29 114.887 23.6947 1700.33 28.8883 183.633 1616.81 -85.5764 265.818 1476.72 143.404 268.867 1476.06 -76.5096 64.6341 1429.36 151.979 57.2446 1433.96 21.045 37.4443 1347.53 38.5351 273.712 1333.16 -249.097 97.9416 1300.74 -244.626 204.751 1298.5 -303.378 155.207 1267.64 290.558 191.73 1280.01 277.885 74.4736 1279.24 355.625 121.432 1257.42 26.5232 280.892 1150.98 -326.376 82.1034 1102.81 -420.07 98.6196 1073.43 -352.704 170.115 1122.81 341.579 53.7628 1091.2 385.136 132.334 1090.7 436.198 53.7404 1046.15 470.518 13.1673 917.972 8.1756 -9.32763 1083.61 144.175 241.263 976.091 -480.4 74.0758 950.051 -115.864 263.162 959.521 -122.694 22.9414 926.86 203.79 194.388 797.348 162.97 26.6834 937.144 152.57 37.6787 653.243 -150.068 45.7109 655.209 -194.673 187.245 745.694 -236.64 178.299 472.314 -187.46 260.287 402.544 -186.136 110.895 379.571 179.41 268.399 393.63 257.54 194.773 428.818 201.194 117.431 366.773
13 0 32.3013 -30.3638 1748.71 -49.5892 15.2994 1697.4 29.4818 -4.73146 1598.32 114.896 23.7439 1700.36 28.885 183.691 1616.84 -85.5889 265.877 1476.72 143.405 268.9 1476.08 -76.5146 64.7045 1429.41 151.957 57.302 1434.03 21.0786 37.4838 1347.59 38.5758 273.746 1333.23 -249.103 97.9853 1300.76 -244.639 204.78 1298.47 -303.359 155.253 1267.63 290.529 191.763 1280.03 277.796 74.5117 1279.27 355.57 121.447 1257.41 26.5331 280.955 1151 -326.348 82.1505 1102.83 -420.065 98.6592 1073.46 -352.712 170.136 1122.78 341.447 54.0093 1091.23 385.104 132.361 1090.69 436.14 53.7374 1046.14 470.449 13.2166 917.972 8.17247 -9.32493 1083.63 144.179 241.303 976.11 -480.4 74.0821 950.122 -115.902 263.228 959.558 -122.715 22.9674 926.894 203.827 194.477 797.412 162.967 26.7103 937.179 152.407 37.5634 653.253 -150.06 45.7541 655.255 -194.699 187.227 745.691 -236.649 178.339 472.371 -187.464 260.296 402.562 -186.103 110.954 379.598 179.42 268.36 393.616 257.532 194.692 428.896 201.207 117.419 366.806
14 0 32.2139 -30.3403 1748.7 -49.6283 15.3606 1697.44 29.4753 -4.68949 1598.33 114.91 23.8055 1700.39 28.8874 183.744 1616.79 -85.5525 265.903 1476.7 143.417 268.946 1476.08 -76.5059 64.781 1429.45 151.956 57.3478 1434.07 21.0886 37.5197 1347.56 38.6125 273.759 1333.16 -249.104 98.0438 1300.76 -244.605 204.827 1298.46 -303.35 155.297 1267.62 290.493 191.801 1280.01 277.773 74.5646 1279.25 355.549 121.496 1257.37 26.5476 280.984 1151 -326.323 82.1859 1102.8 -420.027 98.6954 1073.45 -352.688 170.165 1122.77 341.367 54.0847 1091.21 385.041 132.369 1090.66 436.07 53.7705 1046.12 470.285 13.2723 917.884 8.21954 -9.30301 1083.64 144.159 241.321 976.092 -480.348 74.098 950.131 -115.926 263.31 959.535 -122.667 22.9609 926.879 203.828 194.563 797.461 163 26.7269 937.155 152.472 37.5609 653.261 -150.003 45.759 655.25 -194.666 187.254 745.656 -236.6 178.378 472.374 -187.446 260.324 402.538 -186.095 111.001 379.648 179.398 268.349 393.626 257.578 194.753 428.843 201.264 117.424 366.822
15 0 32.2872 -30.2586 1748.69 -49.6496 15.438 1697.41 29.4671 -4.6424 1598.3 114.864 23.8534 1700.35 28.9049 183.784 1616.8 -85.5341 265.949 1476.67 143.452 268.976 1476.06 -76.4827 64.803 1429.43 151.948 57.3465 1434.04 21.0908 37.543 1347.55 38.6177 273.811 1333.12 -249.087 98.0875 1300.76 -244.579 204.883 1298.44 -303.299 155.316 1267.58 290.512 191.832 1280.01 277.704 74.6161 1279.2 355.493 121.473 1257.31 26.5155 281.037 1151 -326.292 82.2072 1102.79 -420.002 98.7311 1073.4 -352.618 170.205 1122.73 341.338 54.0713 1091.15 385.023 132.399 1090.64 436.028 53.7619 1046.07 470.075 13.2104 917.79 8.20965 -9.27812 1083.65 144.16 241.37 976.077 -480.303 74.1021 950.083 -115.935 263.299 959.531 -122.627 22.9899 926.842 203.826 194.546 797.449 163.009 26.741 937.157 152.521 37.5849 653.194 -149.969 45.7966 655.244 -194.687 187.241 745.622 -236.592 178.384 472.342 -187.41 260.328 402.536 -186.098 110.998 379.598 179.412 268.36 393.601 257.562 194.678 428.887 201.295 117.381 366.732
16 0 32.2435 -30.1917 1748.66 -49.6382 15.5071 1697.35 29.4361 -4.61438 1598.26 114.831 23.8159 1700.33 28.9281 183.81 1616.8 -85.5313 265.968 1476.65 143.436 269.003 1476.05 -76.4714 64.8439 1429.36 151.97 57.3697 1433.99 21.0949 37.5849 1347.5 38.6389 273.832 1333.12 -249.056 98.1411 1300.71 -244.492 204.953 1298.41 -303.271 155.38 1267.55 290.512 191.875 1280 277.664 74.6206 1279.12 355.425 121.453 1257.25 26.5228 281.075 1150.99 -326.268 82.2107 1102.75 -419.951 98.7029 1073.34 -352.54 170.254 1122.69 341.323 54.0125 1091.04 384.939 132.412 1090.58 435.931 53.753 1046.02 469.977 13.1523 917.718 8.22474 -9.28092 1083.64 144.064 241.307 976.025 -480.258 74.0934 950.016 -116.013 263.465 959.534 -122.601 22.9968 926.816 203.83 194.541 797.418 163.02 26.7412 937.14 152.542 37.5259 653.16 -149.945 45.8155 655.192 -194.623 187.283 745.59 -236.59 178.344 472.292 -187.503 260.376 402.611 -186.072 110.978 379.542 179.396 268.339 393.62 257.553 194.729 428.775 201.291 117.31 366.67
17 0 32.1259 -30.132 1748.68 -49.7142 15.6094 1697.38 29.3897 -4.58238 1598.29 114.78 23.8599 1700.31 28.9046 183.86 1616.79 -85.5362 266.026 1476.64 143.447 269.052 1476.04 -76.5181 64.8568 1429.37 151.961 57.3907 1433.99 21.05 37.5844 1347.52 38.606 273.89 1333.12 -249.088 98.1724 1300.72 -244.444 205.008 1298.38 -303.289 155.41 1267.53 290.532 191.909 1279.99 277.627 74.6483 1279.1 355.391 121.454 1257.24 26.5326 281.065 1150.97 -326.271 82.2388 1102.75 -419.931 98.7286 1073.33 -352.528 170.285 1122.65 341.21 54.0538 1091.02 384.903 132.404 1090.56 435.87 53.765 1046 469.782 13.1834 917.651 8.22731 -9.2637 1083.66 144.168 241.39 976.058 -480.213 74.0977 949.988 -116.026 263.488 959.518 -122.631 23.0086 926.812 203.799 194.517 797.413 162.996 26.7602 937.155 152.507 37.4921 653.192 -149.929 45.8214 655.199 -194.626 187.31 745.642 -236.592 178.342 472.292 -187.376 260.371 402.5 -186.086 110.966 379.5 179.39 268.341 393.64 257.529 194.701 428.771 201.262 117.279 366.708
18 0 32.0464 -30.0556 1748.73 -49.6946 15.6436 1697.4 29.4105 -4.64313 1598.34 114.719 23.9022 1700.34 28.8683 183.902 1616.78 -85.5702 266.053 1476.65 143.449 269.074 1476.04 -76.531 64.9134 1429.37 151.95 57.4195 1434.01 21.0191 37.6289 1347.56 38.5664 273.917 1333.09 -249.09 98.1938 1300.71 -244.496 205.072 1298.37 -303.292 155.485 1267.56 290.546 191.919 1279.99 277.578 74.6692 1279.14 355.366 121.465 1257.23 26.5015 281.052 1150.95 -326.197 82.2899 1102.78 -419.878 98.7815 1073.31 -352.508 170.325 1122.65 341.088 54.0947 1091.05 384.83 132.416 1090.56 435.778 53.752 1045.99 469.74 13.1827 917.666 8.19779 -9.24436 1083.67 144.158 241.415 976.087 -480.197 74.0876 949.982 -116.005 263.436 959.536 -122.645 23.0534 926.841 203.809 194.447 797.36 162.984 26.7651 937.197 152.656 37.6055 653.278 -149.937 45.8725 655.212 -194.63 187.302 745.649 -236.602 178.374 472.303 -187.4 260.379 402.505 -186.13 110.964 379.544 179.447 268.344 393.609 257.534 194.653 428.805 201.243 117.295 366.722
19 0 31.9843 -29.9652 1748.81 -49.8136 15.7832 1697.5 29.3643 -4.5577 1598.46 114.734 23.9366 1700.44 28.8417 183.95 1616.8 -85.5701 266.108 1476.67 143.43 269.133 1476.05 -76.5924 64.9457 1429.44 151.898 57.4648 1434.11 21.0546 37.6769 1347.62 38.556 273.93 1333.13 -249.106 98.2538 1300.76 -244.466 205.147 1298.37 -303.301 155.536 1267.62 290.592 191.921 1279.99 277.525 74.7528 1279.2 355.3 121.508 1257.25 26.533 281.073 1150.97 -326.178 82.3584 1102.84 -419.879 98.8214 1073.36 -352.495 170.363 1122.61 341.004 54.1399 1091.17 384.805 132.414 1090.55 435.764 53.8114 1046.02 469.635 13.1922 917.708 8.16685 -9.22305 1083.72 144.155 241.423 976.106 -480.164 74.152 950.036 -116.022 263.547 959.555 -122.698 23.105 926.914 203.813 194.43 797.364 162.951 26.745 937.257 152.644 37.5785 653.433 -149.951 45.8903 655.275 -194.541 187.365 745.616 -236.618 178.461 472.364 -187.419 260.375 402.53 -186.121 111.002 379.644 179.404 268.257 393.652 257.553 194.672 428.863 201.206 117.285 366.822
20 0 31.9124 -29.9162 1748.93 -49.8763 15.9021 1697.61 29.3476 -4.49717 1598.57 114.778 24.0245 1700.57 28.8661 184.035 1616.78 -85.5624 266.147 1476.65 143.412 269.152 1476.04 -76.591 65.0389 1429.54 151.886 57.5048 1434.24 21.0368 37.7065 1347.73 38.5382 273.997 1333.15 -249.114 98.325 1300.86 -244.507 205.165 1298.41 -303.3 155.627 1267.68 290.555 191.941 1279.99 277.548 74.8257 1279.31 355.285 121.593 1257.34 26.5618 281.078 1150.94 -326.181 82.4183 1102.95 -419.887 98.9109 1073.44 -352.483 170.403 1122.62 340.961 54.223 1091.29 384.783 132.42 1090.55 435.723 53.8725 1046.05 469.581 13.248 917.748 8.14502 -9.18289 1083.82 144.196 241.433 976.095 -480.157 74.2319 950.121 -116.007 263.573 959.538 -122.725 23.1843 927.042 203.833 194.545 797.385 162.975 26.8332 937.372 152.543 37.5221 653.524 -149.974 45.9396 655.407 -194.587 187.443 745.736 -236.647 178.554 472.475 -187.401 260.374 402.513 -186.105 111.086 379.782 179.414 268.303 393.647 257.563 194.714 428.93 201.163 117.325 366.996
21 0 31.9094 -29.7927 1749.03 -49.9027 16.0063 1697.7 29.3325 -4.42564 1598.63 114.821 24.1372 1700.67 28.8215 184.072 1616.77 -85.5997 266.212 1476.67 143.401 269.24 1476.05 -76.6146 65.1092 1429.63 151.882 57.5395 1434.34 20.9925 37.7255 1347.85 38.5262 274.004 1333.13 -249.112 98.393 1300.92 -244.517 205.208 1298.42 -303.329 155.723 1267.74 290.531 191.98 1279.99 277.553 74.8489 1279.38 355.255 121.695 1257.39 26.5694 281.067 1150.95 -326.153 82.5214 1103.02 -419.878 98.9943 1073.51 -352.48 170.438 1122.61 340.873 54.4038 1091.36 384.722 132.448 1090.53 435.658 53.9389 1046.12 469.466 13.2991 917.761 8.15987 -9.13671 1083.9 144.199 241.455 976.088 -480.138 74.3185 950.147 -115.922 263.544 959.523 -122.743 23.2277 927.111 203.881 194.554 797.435 162.973 26.8503 937.461 152.576 37.5533 653.604 -149.989 45.9881 655.486 -194.606 187.478 745.774 -236.628 178.614 472.539 -187.341 260.384 402.523 -186.128 111.121 379.907 179.389 268.267 393.66 257.602 194.672 429.021 201.16 117.347 367.104
22 0 31.9369 -29.6921 1749.01 -49.9075 16.0803 1697.68 29.3647 -4.34525 1598.61 114.77 24.2081 1700.65 28.8522 184.134 1616.78 -85.5966 266.235 1476.65 143.411 269.248 1476.04 -76.5797 65.1716 1429.64 151.891 57.5588 1434.33 21.0621 37.7447 1347.83 38.5178 274.084 1333.11 -249.08 98.4329 1300.88 -244.552 205.242 1298.44 -303.28 155.734 1267.69 290.48 191.996 1279.98 277.534 74.8965 1279.36 355.273 121.74 1257.35 26.5835 281.103 1150.92 -326.108 82.5794 1102.97 -419.878 99.0517 1073.47 -352.477 170.502 1122.63 340.859 54.4742 1091.35 384.692 132.479 1090.51 435.613 53.9414 1046.07 469.259 13.22 917.69 8.13698 -9.10269 1083.92 144.161 241.442 976.034 -480.064 74.3267 950.109 -115.904 263.588 959.519 -122.697 23.2489 927.118 203.92 194.539 797.465 163 26.875 937.433 152.54 37.5781 653.536 -149.946 46.0178 655.46 -194.585 187.513 745.717 -236.607 178.599 472.529 -187.35 260.384 402.512 -186.107 111.115 379.874 179.411 268.242 393.658 257.634 194.712 429 201.247 117.339 367.031
23 0 31.9241 -29.6622 1748.93 -49.8648 16.1208 1697.6 29.37 -4.30541 1598.56 114.72 24.2907 1700.54 28.8334 184.189 1616.76 -85.5982 266.281 1476.66 143.434 269.297 1476.03 -76.5835 65.2015 1429.6 151.902 57.6157 1434.27 21.0578 37.7978 1347.76 38.5148 274.129 1333.14 -249.019 98.4704 1300.79 -244.609 205.308 1298.41 -303.294 155.749 1267.6 290.422 192.01 1279.96 277.496 74.9435 1279.26 355.215 121.724 1257.27 26.6077 281.131 1150.92 -326.11 82.6005 1102.88 -419.846 99.0854 1073.39 -352.459 170.556 1122.6 340.863 54.3637 1091.24 384.686 132.491 1090.48 435.555 53.9245 1046 469.178 13.1842 917.644 8.15491 -9.07283 1083.87 144.148 241.401 976.025 -480.07 74.3818 950.019 -115.868 263.624 959.503 -122.651 23.2871 927.026 203.905 194.498 797.434 162.971 26.8567 937.359 152.577 37.5742 653.463 -149.957 46.0215 655.391 -194.587 187.486 745.617 -236.614 178.555 472.441 -187.358 260.371 402.491 -186.094 111.07 379.774 179.413 268.253 393.628 257.653 194.666 429.002 201.34 117.27 366.896
24 0 31.9785 -29.5906 1748.82 -49.9083 16.1408 1697.5 29.3559 -4.2763 1598.44 114.672 24.3244 1700.48 28.8196 184.248 1616.75 -85.6022 266.302 1476.65 143.408 269.349 1476.02 -76.5882 65.2334 1429.47 151.926 57.6054 1434.18 21.0263 37.7783 1347.66 38.5277 274.177 1333.12 -249.019 98.4556 1300.67 -244.621 205.352 1298.37 -303.283 155.718 1267.51 290.345 192.015 1279.95 277.428 74.9781 1279.12 355.197 121.675 1257.15 26.596 281.221 1150.92 -326.128 82.6537 1102.73 -419.815 99.087 1073.25 -352.458 170.623 1122.56 340.828 54.2785 1091.06 384.625 132.527 1090.48 435.482 53.9039 1045.91 469.195 13.2331 917.558 8.1581 -9.08657 1083.79 144.11 241.427 976.006 -480.048 74.3992 949.875 -115.892 263.645 959.486 -122.647 23.2457 926.9 203.911 194.514 797.417 162.951 26.8412 937.261 152.52 37.5346 653.363 -149.916 46.0078 655.277 -194.597 187.469 745.577 -236.607 178.488 472.302 -187.358 260.384 402.477 -186.107 111.018 379.585 179.411 268.202 393.638 257.614 194.602 428.822 201.323 117.225 366.725
